x,y,z
-1.129476394653320312e+02,-1.255242824554443359e+01,2.036631774902343750e+02
-1.128798522949218750e+02,-1.285726833343505859e+01,2.039482269287109375e+02
-1.128123550415039062e+02,-1.316168880462646484e+01,2.042338409423828125e+02
-1.127449951171875000e+02,-1.346575736999511719e+01,2.045199432373046875e+02
-1.126776351928710938e+02,-1.376953792572021484e+01,2.048064575195312500e+02
-1.126101837158203125e+02,-1.407303810119628906e+01,2.050933685302734375e+02
-1.125426177978515625e+02,-1.437620162963867188e+01,2.053807067871093750e+02
-1.124748992919921875e+02,-1.467896842956542969e+01,2.056685333251953125e+02
-1.124070053100585938e+02,-1.498127937316894531e+01,2.059568634033203125e+02
-1.123388977050781250e+02,-1.528307533264160156e+01,2.062457580566406250e+02
-1.122705535888671875e+02,-1.558429622650146484e+01,2.065352630615234375e+02
-1.122019500732421875e+02,-1.588488388061523438e+01,2.068253936767578125e+02
-1.121330490112304688e+02,-1.618477630615234375e+01,2.071162261962890625e+02
-1.120638198852539062e+02,-1.648391723632812500e+01,2.074077758789062500e+02
-1.119942398071289062e+02,-1.678224372863769531e+01,2.077001037597656250e+02
-1.119242858886718750e+02,-1.707969856262207031e+01,2.079932403564453125e+02
-1.118539123535156250e+02,-1.737622261047363281e+01,2.082872314453125000e+02
-1.117831039428710938e+02,-1.767175483703613281e+01,2.085821228027343750e+02
-1.117118225097656250e+02,-1.796623611450195312e+01,2.088779602050781250e+02
-1.116400527954101562e+02,-1.825960922241210938e+01,2.091747741699218750e+02
-1.115677490234375000e+02,-1.855181121826171875e+01,2.094726257324218750e+02
-1.114948959350585938e+02,-1.884278297424316406e+01,2.097715301513671875e+02
-1.114214553833007812e+02,-1.913246726989746094e+01,2.100715484619140625e+02
-1.113473968505859375e+02,-1.942081069946289062e+01,2.103727111816406250e+02
-1.112726821899414062e+02,-1.970780181884765625e+01,2.106750030517578125e+02
-1.111972732543945312e+02,-1.999343490600585938e+01,2.109784240722656250e+02
-1.111211166381835938e+02,-2.027770423889160156e+01,2.112829132080078125e+02
-1.110441665649414062e+02,-2.056060791015625000e+01,2.115884857177734375e+02
-1.109663925170898438e+02,-2.084214019775390625e+01,2.118951110839843750e+02
-1.108877410888671875e+02,-2.112229728698730469e+01,2.122027587890625000e+02
-1.108081665039062500e+02,-2.140107536315917969e+01,2.125114135742187500e+02
-1.107276306152343750e+02,-2.167847061157226562e+01,2.128210601806640625e+02
-1.106460876464843750e+02,-2.195447731018066406e+01,2.131316680908203125e+02
-1.105634918212890625e+02,-2.222909164428710938e+01,2.134432067871093750e+02
-1.104798049926757812e+02,-2.250230979919433594e+01,2.137556915283203125e+02
-1.103949813842773438e+02,-2.277412796020507812e+01,2.140690612792968750e+02
-1.103089675903320312e+02,-2.304454040527343750e+01,2.143833160400390625e+02
-1.102217330932617188e+02,-2.331354331970214844e+01,2.146984405517578125e+02
-1.101332244873046875e+02,-2.358113288879394531e+01,2.150144042968750000e+02
-1.100434036254882812e+02,-2.384730720520019531e+01,2.153311767578125000e+02
-1.099522247314453125e+02,-2.411205673217773438e+01,2.156487426757812500e+02
-1.098596420288085938e+02,-2.437538146972656250e+01,2.159671020507812500e+02
-1.097656631469726562e+02,-2.463728523254394531e+01,2.162862091064453125e+02
-1.096703338623046875e+02,-2.489778137207031250e+01,2.166060638427734375e+02
-1.095736999511718750e+02,-2.515688705444335938e+01,2.169266815185546875e+02
-1.094758224487304688e+02,-2.541461372375488281e+01,2.172480316162109375e+02
-1.093767471313476562e+02,-2.567098045349121094e+01,2.175701141357421875e+02
-1.092765350341796875e+02,-2.592599868774414062e+01,2.178929290771484375e+02
-1.091752243041992188e+02,-2.617968559265136719e+01,2.182164459228515625e+02
-1.090728683471679688e+02,-2.643205451965332031e+01,2.185406951904296875e+02
-1.089695358276367188e+02,-2.668312263488769531e+01,2.188656311035156250e+02
-1.088652572631835938e+02,-2.693290138244628906e+01,2.191912689208984375e+02
-1.087600936889648438e+02,-2.718140983581542969e+01,2.195175933837890625e+02
-1.086540985107421875e+02,-2.742865943908691406e+01,2.198446044921875000e+02
-1.085473251342773438e+02,-2.767466545104980469e+01,2.201722869873046875e+02
-1.084398117065429688e+02,-2.791944694519042969e+01,2.205006408691406250e+02
-1.083316268920898438e+02,-2.816301345825195312e+01,2.208296508789062500e+02
-1.082228164672851562e+02,-2.840538406372070312e+01,2.211593170166015625e+02
-1.081134262084960938e+02,-2.864657020568847656e+01,2.214896240234375000e+02
-1.080035171508789062e+02,-2.888658905029296875e+01,2.218205718994140625e+02
-1.078931350708007812e+02,-2.912546348571777344e+01,2.221521453857421875e+02
-1.077823028564453125e+02,-2.936324882507324219e+01,2.224843139648437500e+02
-1.076710510253906250e+02,-2.960000991821289062e+01,2.228170623779296875e+02
-1.075594100952148438e+02,-2.983581542968750000e+01,2.231503295898437500e+02
-1.074474029541015625e+02,-3.007072830200195312e+01,2.234841003417968750e+02
-1.073350524902343750e+02,-3.030481529235839844e+01,2.238183288574218750e+02
-1.072223815917968750e+02,-3.053814315795898438e+01,2.241529846191406250e+02
-1.071094284057617188e+02,-3.077077484130859375e+01,2.244880371093750000e+02
-1.069962081909179688e+02,-3.100277900695800781e+01,2.248234558105468750e+02
-1.068827514648437500e+02,-3.123422050476074219e+01,2.251592102050781250e+02
-1.067690811157226562e+02,-3.146516609191894531e+01,2.254952545166015625e+02
-1.066552200317382812e+02,-3.169567871093750000e+01,2.258315582275390625e+02
-1.065412063598632812e+02,-3.192582511901855469e+01,2.261680908203125000e+02
-1.064270477294921875e+02,-3.215567398071289062e+01,2.265048065185546875e+02
-1.063127899169921875e+02,-3.238528442382812500e+01,2.268416900634765625e+02
-1.061984481811523438e+02,-3.261473083496093750e+01,2.271787109375000000e+02
-1.060840454101562500e+02,-3.284407043457031250e+01,2.275158081054687500e+02
-1.059696121215820312e+02,-3.307337570190429688e+01,2.278529663085937500e+02
-1.058551712036132812e+02,-3.330271148681640625e+01,2.281901550292968750e+02
-1.057406539916992188e+02,-3.353215789794921875e+01,2.285272827148437500e+02
-1.056259155273437500e+02,-3.376182556152343750e+01,2.288641967773437500e+02
-1.055107803344726562e+02,-3.399181365966796875e+01,2.292007598876953125e+02
-1.053950881958007812e+02,-3.422223281860351562e+01,2.295368347167968750e+02
-1.052786788940429688e+02,-3.445318984985351562e+01,2.298722686767578125e+02
-1.051613922119140625e+02,-3.468478393554687500e+01,2.302069091796875000e+02
-1.050430526733398438e+02,-3.491712570190429688e+01,2.305406341552734375e+02
-1.049235153198242188e+02,-3.515031814575195312e+01,2.308732604980468750e+02
-1.048025970458984375e+02,-3.538447189331054688e+01,2.312046813964843750e+02
-1.046801528930664062e+02,-3.561968612670898438e+01,2.315347442626953125e+02
-1.045560073852539062e+02,-3.585606765747070312e+01,2.318632812500000000e+02
-1.044300079345703125e+02,-3.609372329711914062e+01,2.321901702880859375e+02
-1.043019790649414062e+02,-3.633275985717773438e+01,2.325152587890625000e+02
-1.041717681884765625e+02,-3.657328414916992188e+01,2.328384094238281250e+02
-1.040392074584960938e+02,-3.681539535522460938e+01,2.331594543457031250e+02
-1.039041366577148438e+02,-3.705920410156250000e+01,2.334782714843750000e+02
-1.037663879394531250e+02,-3.730481719970703125e+01,2.337947082519531250e+02
-1.036258087158203125e+02,-3.755233764648437500e+01,2.341086120605468750e+02
-1.034822463989257812e+02,-3.780185317993164062e+01,2.344198608398437500e+02
-1.033356475830078125e+02,-3.805337905883789062e+01,2.347283020019531250e+02
-1.031859893798828125e+02,-3.830690765380859375e+01,2.350337982177734375e+02
-1.030332565307617188e+02,-3.856243896484375000e+01,2.353362426757812500e+02
-1.028774032592773438e+02,-3.881995773315429688e+01,2.356354827880859375e+02
-1.027184066772460938e+02,-3.907946014404296875e+01,2.359314117431640625e+02
-1.025562515258789062e+02,-3.934094238281250000e+01,2.362238769531250000e+02
-1.023909072875976562e+02,-3.960439682006835938e+01,2.365127563476562500e+02
-1.022223358154296875e+02,-3.986981201171875000e+01,2.367979278564453125e+02
-1.020505294799804688e+02,-4.013719177246093750e+01,2.370792541503906250e+02
-1.018754425048828125e+02,-4.040651702880859375e+01,2.373565826416015625e+02
-1.016970596313476562e+02,-4.067779159545898438e+01,2.376298217773437500e+02
-1.015153503417968750e+02,-4.095100402832031250e+01,2.378988189697265625e+02
-1.013302917480468750e+02,-4.122615051269531250e+01,2.381634368896484375e+02
-1.011418533325195312e+02,-4.150321960449218750e+01,2.384235687255859375e+02
-1.009500122070312500e+02,-4.178220748901367188e+01,2.386790618896484375e+02
-1.007547378540039062e+02,-4.206311035156250000e+01,2.389297943115234375e+02
-1.005559997558593750e+02,-4.234591674804687500e+01,2.391756439208984375e+02
-1.003537826538085938e+02,-4.263062286376953125e+01,2.394164581298828125e+02
-1.001480941772460938e+02,-4.291718673706054688e+01,2.396521911621093750e+02
-9.993899536132812500e+01,-4.320552444458007812e+01,2.398828125000000000e+02
-9.972655487060546875e+01,-4.349555206298828125e+01,2.401083068847656250e+02
-9.951083374023437500e+01,-4.378718185424804688e+01,2.403286895751953125e+02
-9.929188537597656250e+01,-4.408033370971679688e+01,2.405439453125000000e+02
-9.906978607177734375e+01,-4.437491989135742188e+01,2.407540435791015625e+02
-9.884459686279296875e+01,-4.467085647583007812e+01,2.409590148925781250e+02
-9.861637878417968750e+01,-4.496805572509765625e+01,2.411588134765625000e+02
-9.838519287109375000e+01,-4.526643753051757812e+01,2.413534698486328125e+02
-9.815111541748046875e+01,-4.556591415405273438e+01,2.415429382324218750e+02
-9.791419219970703125e+01,-4.586640167236328125e+01,2.417272338867187500e+02
-9.767449188232421875e+01,-4.616781616210937500e+01,2.419063415527343750e+02
-9.743209075927734375e+01,-4.647006988525390625e+01,2.420802612304687500e+02
-9.718703460693359375e+01,-4.677308273315429688e+01,2.422489776611328125e+02
-9.693939971923828125e+01,-4.707676696777343750e+01,2.424124755859375000e+02
-9.668924713134765625e+01,-4.738103485107421875e+01,2.425707702636718750e+02
-9.643663787841796875e+01,-4.768580627441406250e+01,2.427238311767578125e+02
-9.618163299560546875e+01,-4.799099349975585938e+01,2.428716583251953125e+02
-9.592430114746093750e+01,-4.829651641845703125e+01,2.430142517089843750e+02
-9.566470336914062500e+01,-4.860232162475585938e+01,2.431517333984375000e+02
-9.540290069580078125e+01,-4.890835571289062500e+01,2.432841796875000000e+02
-9.513895416259765625e+01,-4.921456527709960938e+01,2.434117431640625000e+02
-9.487293243408203125e+01,-4.952090454101562500e+01,2.435345153808593750e+02
-9.460489654541015625e+01,-4.982732391357421875e+01,2.436526336669921875e+02
-9.433490753173828125e+01,-5.013376998901367188e+01,2.437662048339843750e+02
-9.406303405761718750e+01,-5.044018936157226562e+01,2.438753356933593750e+02
-9.378932952880859375e+01,-5.074653625488281250e+01,2.439801635742187500e+02
-9.351386260986328125e+01,-5.105276107788085938e+01,2.440808105468750000e+02
-9.323669433593750000e+01,-5.135881042480468750e+01,2.441773681640625000e+02
-9.295788574218750000e+01,-5.166463470458984375e+01,2.442699737548828125e+02
-9.267749786376953125e+01,-5.197018432617187500e+01,2.443587341308593750e+02
-9.239560699462890625e+01,-5.227540969848632812e+01,2.444437713623046875e+02
-9.211225891113281250e+01,-5.258025741577148438e+01,2.445252075195312500e+02
-9.182752990722656250e+01,-5.288467788696289062e+01,2.446031646728515625e+02
-9.154147338867187500e+01,-5.318862152099609375e+01,2.446777343750000000e+02
-9.125415039062500000e+01,-5.349203872680664062e+01,2.447490539550781250e+02
-9.096563720703125000e+01,-5.379487609863281250e+01,2.448172454833984375e+02
-9.067595672607421875e+01,-5.409711074829101562e+01,2.448823852539062500e+02
-9.038513183593750000e+01,-5.439872741699218750e+01,2.449445343017578125e+02
-9.009317779541015625e+01,-5.469972229003906250e+01,2.450037536621093750e+02
-8.980010223388671875e+01,-5.500009536743164062e+01,2.450601196289062500e+02
-8.950590515136718750e+01,-5.529983520507812500e+01,2.451136627197265625e+02
-8.921061706542968750e+01,-5.559893798828125000e+01,2.451644439697265625e+02
-8.891423797607421875e+01,-5.589739990234375000e+01,2.452125396728515625e+02
-8.861678314208984375e+01,-5.619521331787109375e+01,2.452579956054687500e+02
-8.831826782226562500e+01,-5.649237442016601562e+01,2.453008575439453125e+02
-8.801869201660156250e+01,-5.678887557983398438e+01,2.453412017822265625e+02
-8.771807861328125000e+01,-5.708471298217773438e+01,2.453790893554687500e+02
-8.741643524169921875e+01,-5.737988281250000000e+01,2.454145660400390625e+02
-8.711377716064453125e+01,-5.767437744140625000e+01,2.454476776123046875e+02
-8.681010437011718750e+01,-5.796818923950195312e+01,2.454785156250000000e+02
-8.650543975830078125e+01,-5.826131820678710938e+01,2.455071105957031250e+02
-8.619979095458984375e+01,-5.855375289916992188e+01,2.455335235595703125e+02
-8.589317321777343750e+01,-5.884549331665039062e+01,2.455578308105468750e+02
-8.558559417724609375e+01,-5.913653182983398438e+01,2.455800628662109375e+02
-8.527706146240234375e+01,-5.942685699462890625e+01,2.456002655029296875e+02
-8.496759033203125000e+01,-5.971642684936523438e+01,2.456182861328125000e+02
-8.465719604492187500e+01,-6.000519180297851562e+01,2.456339263916015625e+02
-8.434587860107421875e+01,-6.029309844970703125e+01,2.456470031738281250e+02
-8.403365325927734375e+01,-6.058009719848632812e+01,2.456572875976562500e+02
-8.372052764892578125e+01,-6.086613464355468750e+01,2.456645965576171875e+02
-8.340651702880859375e+01,-6.115115737915039062e+01,2.456687164306640625e+02
-8.309162139892578125e+01,-6.143511962890625000e+01,2.456694641113281250e+02
-8.277586364746093750e+01,-6.171796798706054688e+01,2.456666259765625000e+02
-8.245923614501953125e+01,-6.199964904785156250e+01,2.456599884033203125e+02
-8.214176940917968750e+01,-6.228011322021484375e+01,2.456493682861328125e+02
-8.182345581054687500e+01,-6.255930328369140625e+01,2.456345672607421875e+02
-8.150431823730468750e+01,-6.283717727661132812e+01,2.456153869628906250e+02
-8.118435668945312500e+01,-6.311367416381835938e+01,2.455915985107421875e+02
-8.086358642578125000e+01,-6.338874816894531250e+01,2.455630340576171875e+02
-8.054201507568359375e+01,-6.366234588623046875e+01,2.455294647216796875e+02
-8.021965789794921875e+01,-6.393441772460937500e+01,2.454907073974609375e+02
-7.989651489257812500e+01,-6.420491027832031250e+01,2.454465637207031250e+02
-7.957260894775390625e+01,-6.447377014160156250e+01,2.453968200683593750e+02
-7.924799346923828125e+01,-6.474095153808593750e+01,2.453413391113281250e+02
-7.892278289794921875e+01,-6.500642395019531250e+01,2.452800750732421875e+02
-7.859712219238281250e+01,-6.527013397216796875e+01,2.452129669189453125e+02
-7.827111816406250000e+01,-6.553205871582031250e+01,2.451399688720703125e+02
-7.794491577148437500e+01,-6.579214477539062500e+01,2.450610198974609375e+02
-7.761862945556640625e+01,-6.605036926269531250e+01,2.449760742187500000e+02
-7.729239654541015625e+01,-6.630667114257812500e+01,2.448850708007812500e+02
-7.696633148193359375e+01,-6.656103515625000000e+01,2.447879791259765625e+02
-7.664056396484375000e+01,-6.681340789794921875e+01,2.446847229003906250e+02
-7.631523132324218750e+01,-6.706375885009765625e+01,2.445752563476562500e+02
-7.599045562744140625e+01,-6.731204223632812500e+01,2.444595336914062500e+02
-7.566635131835937500e+01,-6.755821990966796875e+01,2.443374938964843750e+02
-7.534306335449218750e+01,-6.780226135253906250e+01,2.442090911865234375e+02
-7.502070617675781250e+01,-6.804412078857421875e+01,2.440742797851562500e+02
-7.469941711425781250e+01,-6.828376007080078125e+01,2.439329833984375000e+02
-7.437931060791015625e+01,-6.852114105224609375e+01,2.437851867675781250e+02
-7.406052398681640625e+01,-6.875622558593750000e+01,2.436307983398437500e+02
-7.374317932128906250e+01,-6.898897552490234375e+01,2.434697875976562500e+02
-7.342740631103515625e+01,-6.921934509277343750e+01,2.433021240234375000e+02
-7.311332702636718750e+01,-6.944725799560546875e+01,2.431277770996093750e+02
-7.280108642578125000e+01,-6.967262268066406250e+01,2.429467773437500000e+02
-7.249079895019531250e+01,-6.989533233642578125e+01,2.427591705322265625e+02
-7.218260955810546875e+01,-7.011531066894531250e+01,2.425649414062500000e+02
-7.187664031982421875e+01,-7.033246612548828125e+01,2.423641510009765625e+02
-7.157302093505859375e+01,-7.054669189453125000e+01,2.421567840576171875e+02
-7.127188873291015625e+01,-7.075791168212890625e+01,2.419428710937500000e+02
-7.097337341308593750e+01,-7.096601867675781250e+01,2.417224426269531250e+02
-7.067759704589843750e+01,-7.117093658447265625e+01,2.414955139160156250e+02
-7.038470458984375000e+01,-7.137255859375000000e+01,2.412621154785156250e+02
